randomized,unique_id,network_type,source_id,network_path,uncertainty,n_experiments,parameter_random_seed,sa_source_id,sa_source_path,sa_n,sa_m0,sa_target_stat,sa_target_value_requested,sa_seed,sa_degree_gini_mode,sa_connectivity_mode,sa_in_band_loss_mode,sa_target_in_band_loss_mode,sa_preserve_in_band_loss_mode,sa_feasible_preserve_weight,sa_feasible_selection_mode,sa_baseline_density,sa_baseline_degree_gini,sa_baseline_clustering,sa_baseline_triplets,sa_baseline_closed_triplets,sa_target_value_achieved,sa_achieved_density,sa_achieved_degree_gini,sa_achieved_clustering,sa_achieved_triplets,sa_achieved_closed_triplets,sa_target_error,sa_target_error_scaled,sa_preserve_center,sa_max_preserve_error_scaled,sa_edit_distance,sa_feasible,sa_delta_density,sa_delta_degree_gini,sa_delta_clustering,sa_preserve_error_degree_gini,sa_preserve_error_clustering,sa_preserve_error_scaled_degree_gini,sa_preserve_error_scaled_clustering,sa_attain_phase,sa_attain_seed,sa_attain_runtime_seconds,sa_attain_initial_temperature,sa_attain_final_temperature,sa_attain_best_energy,sa_attain_current_energy,sa_attain_n_proposals,sa_attain_n_accepted,sa_attain_acceptance_rate,sa_attain_found_feasible,sa_attain_stop_reason,sa_attain_first_feasible_accepted_step,sa_attain_best_feasible_edit_distance,sa_attain_best_overall_density,sa_attain_best_overall_degree_gini,sa_attain_best_overall_clustering,sa_attain_best_overall_edit_distance,sa_attain_degree_gini_mode,sa_attain_connectivity_mode,sa_attain_proposed_add_edge,sa_attain_proposed_delete_edge,sa_attain_proposed_source_rewire,sa_attain_proposed_target_rewire,sa_attain_proposed_double_edge_swap,sa_attain_proposed_density_repair,sa_attain_proposed_edge_repair,sa_attain_proposed_degree_preserving_repair,sa_attain_proposed_total,sa_attain_accepted_add_edge,sa_attain_accepted_delete_edge,sa_attain_accepted_source_rewire,sa_attain_accepted_target_rewire,sa_attain_accepted_double_edge_swap,sa_attain_accepted_density_repair,sa_attain_accepted_edge_repair,sa_attain_accepted_degree_preserving_repair,sa_attain_accepted_total,sa_compress_phase,sa_compress_seed,sa_compress_runtime_seconds,sa_compress_initial_temperature,sa_compress_final_temperature,sa_compress_best_energy,sa_compress_current_energy,sa_compress_n_proposals,sa_compress_n_accepted,sa_compress_acceptance_rate,sa_compress_found_feasible,sa_compress_stop_reason,sa_compress_first_feasible_accepted_step,sa_compress_best_feasible_edit_distance,sa_compress_best_overall_density,sa_compress_best_overall_degree_gini,sa_compress_best_overall_clustering,sa_compress_best_overall_edit_distance,sa_compress_degree_gini_mode,sa_compress_connectivity_mode,sa_compress_proposed_add_edge,sa_compress_proposed_delete_edge,sa_compress_proposed_source_rewire,sa_compress_proposed_target_rewire,sa_compress_proposed_double_edge_swap,sa_compress_proposed_density_repair,sa_compress_proposed_edge_repair,sa_compress_proposed_degree_preserving_repair,sa_compress_proposed_total,sa_compress_accepted_add_edge,sa_compress_accepted_delete_edge,sa_compress_accepted_source_rewire,sa_compress_accepted_target_rewire,sa_compress_accepted_double_edge_swap,sa_compress_accepted_density_repair,sa_compress_accepted_edge_repair,sa_compress_accepted_degree_preserving_repair,sa_compress_accepted_total,sa_compression_edit_improvement,sa_compression_improved_edit_distance,sa_grid_index,sa_seed_index,sa_saved_graph_path,sa_matrix_path,sa_preserve_error_density,sa_preserve_error_scaled_density,degree_gini_coefficient,approx_average_clustering_coefficient,average_degree,n_agents,share_of_correct_agents_at_convergence,share_of_core_agents_at_convergence,convergence_step,proportion_reached_by_truth
True,cfc3cf5cbeb044239090bbc0d5164299,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_067_seed_2670009.pkl,0.0006237715603790138,2672,3685381823,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.4589681522421678,2670009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.4559919862842172,0.011615565570719112,0.9204303669967919,0.4559919862842172,51911.0,23671.0,0.002976165957950583,0.9920553193168609,0.0,0.0,86.0,True,0.0,0.0,0.034295029699766055,0.0,,0.0,,attain,2670009,5.172624500002712,43.33424935502719,43.33424935502719,0.03976062874966142,0.03982270712580976,172,172,1.0,1,first_feasible,172.0,584.0,0.011615565570719112,0.9204303669967919,0.4559565875820293,582,out,weak,0,0,0,0,172,0,0,0,172,0,0,0,0,172,0,0,0,172,compress,12670009.0,46.41426770808175,0.0206475766261283,0.01884448570209839,0.12769677229240367,0.14450167926372487,660.0,587.0,0.8893939393939394,1.0,compress_no_improvement_patience,0.0,86.0,0.011615565570719112,0.9204615471168895,0.45597429830130237,62.0,out,weak,0.0,0.0,0.0,0.0,262.0,0.0,249.0,149.0,660.0,0.0,0.0,0.0,0.0,194.0,0.0,244.0,149.0,587.0,498.0,True,67,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_067_seed_2670009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_067_seed_2670009.npz,0.0,0.0,0.9204303669967919,0.4559919862842172,5.831013916500995,503,0.9960238568588469,1.0,10000,0.0
True,de8fa28179c949c6941c7a42c2d8e9f3,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_062_seed_2620009.pkl,0.0008700791321657634,3986,2541268679,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.4483192391971059,2620009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.44597683776992686,0.011615565570719112,0.9204303669967919,0.44597683776992686,52931.0,23606.0,0.002342401427179064,0.7808004757263546,0.0,0.0,40.0,True,0.0,0.0,0.024279881185475694,0.0,,0.0,,attain,2620009,3.2650704169645905,34.890744204522704,34.890744204522704,0.02277531537674736,0.02277531537674736,90,90,1.0,1,first_feasible,90.0,334.0,0.011615565570719112,0.9204303669967919,0.4453542057423171,334,out,weak,0,0,0,0,90,0,0,0,90,0,0,0,0,90,0,0,0,90,compress,12620009.0,59.43464220780879,0.021667210039763986,0.018606370503133983,0.06561962002077941,0.0922269882842669,1001.0,850.0,0.8491508491508492,1.0,compress_no_improvement_patience,0.0,40.0,0.011615565570719112,0.9204995055239651,0.44554062482281565,30.0,out,weak,0.0,0.0,0.0,0.0,515.0,0.0,190.0,296.0,1001.0,0.0,0.0,0.0,0.0,370.0,0.0,184.0,296.0,850.0,294.0,True,62,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_062_seed_2620009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_062_seed_2620009.npz,0.0,0.0,0.9204303669967919,0.44597683776992686,5.831013916500995,503,0.9960238568588469,1.0,10000,0.0
True,f9f0c30d8d5143888d5607bd64f9ce73,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_075_seed_2750008.pkl,0.00010696985707413489,6234,4054999310,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.47600641311426684,2750008,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.47302147454534516,0.011615565570719112,0.9204303669967919,0.47302147454534516,49873.0,23591.0,0.00298493856892168,0.9949795229738934,0.0,0.0,134.0,True,0.0,0.0,0.05132451796089399,0.0,,0.0,,attain,2750008,10.782967792125419,76.33838422604293,74.04823269926165,0.06696215479031709,0.06696215479031709,314,314,1.0,1,first_feasible,314.0,982.0,0.011615565570719112,0.9204303669967919,0.47306512718744365,982,out,weak,0,0,0,0,314,0,0,0,314,0,0,0,0,314,0,0,0,314,compress,12750008.0,47.3960920420941,0.017206313855106913,0.015232625942529531,0.14650614324552474,0.14650614324552474,808.0,719.0,0.8898514851485149,1.0,compress_no_improvement_patience,0.0,134.0,0.011615565570719112,0.9204913715795917,0.4730282141712087,70.0,out,weak,0.0,0.0,0.0,0.0,273.0,0.0,375.0,160.0,808.0,0.0,0.0,0.0,0.0,187.0,0.0,372.0,160.0,719.0,848.0,True,75,1,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_075_seed_2750008.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_075_seed_2750008.npz,0.0,0.0,0.9204303669967919,0.47302147454534516,5.831013916500995,503,0.9900596421471173,0.9930875576036866,10000,0.0
True,60076206931f4539b047dd3372cf7428,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/degree_gini/grid_059_seed_1590009.pkl,0.00013148466709917607,4695,440274435,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,degree_gini,0.9357013066640743,1590009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.9328332765086942,0.011615565570719112,0.9328332765086942,0.4216969632730934,56607.0,23871.0,0.0028680301553800636,0.9560100517933545,4.028442289241856e-12,2.0070979769911222e-06,176.0,True,0.0,0.01240290951190226,6.688642251173604e-09,,6.688642251173604e-09,,2.0070979769911222e-06,attain,1590009,2.177659000037238,6.262448470380358,6.262448470380358,0.01074170322732395,0.010775400887288115,79,79,1.0,1,first_feasible,79.0,158.0,0.011615565570719112,0.9326909324821613,0.4216829220973915,156,out,weak,0,0,79,0,0,0,0,0,79,0,0,79,0,0,0,0,0,79,compress,11590009.0,24.840501334052533,0.2941211687074337,0.2684364494077196,0.3232231853282412,0.37309480254445493,709.0,702.0,0.9901269393511989,1.0,compress_no_improvement_patience,0.0,176.0,0.011615565570719112,0.9327993850738054,0.4216994939253408,158.0,out,weak,0.0,0.0,390.0,0.0,0.0,0.0,319.0,0.0,709.0,0.0,0.0,383.0,0.0,0.0,0.0,319.0,0.0,702.0,-18.0,False,59,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/degree_gini/grid_059_seed_1590009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/degree_gini/grid_059_seed_1590009.npz,0.0,0.0,0.9328332765086942,0.4216969632730934,5.831013916500995,503,0.9960238568588469,1.0,10000,1.0
True,fe01bc3183ee47439bc67c08c7d450ff,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_024_seed_240009.pkl,0.00022829203900926408,8918,4111573697,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,density,0.00862367746917025,240009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.008625537610987461,0.008625537610987461,0.9204296717399918,0.42169635735176814,41371.0,17446.0,1.8601418172118495e-06,0.006405686596616369,8.604257420513185e-08,0.00023175226671057203,755.0,True,-0.002990027959731651,-6.952568001317161e-07,-5.992326830295269e-07,6.952568001317161e-07,5.992326830295269e-07,0.00023175226671057203,0.00017981507467296432,attain,240009,13.550196709111333,1.0,0.912673,0.04661406319275715,0.04713913208161208,683,683,1.0,1,first_feasible,683.0,683.0,0.008914639652127078,0.9204144303437483,0.42170608506821505,682,out,weak,0,683,0,0,0,0,0,0,683,0,683,0,0,0,0,0,0,683,compress,10240009.0,12.14269099989906,1.0309889011387547,0.9700574570814542,1.3990143327873092,1.546734357395978,524.0,524.0,1.0,1.0,compress_no_improvement_patience,0.0,755.0,0.008910679350193658,0.9203852440910096,0.42169755636878764,683.0,out,weak,157.0,230.0,0.0,0.0,0.0,25.0,112.0,0.0,524.0,157.0,230.0,0.0,0.0,0.0,25.0,112.0,0.0,524.0,-72.0,False,24,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_024_seed_240009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/density/grid_024_seed_240009.npz,,,0.9204296717399918,0.42169635735176814,4.330019880715706,503,0.9860834990059643,1.0,10000,0.003976143141153081
True,5ffc3f1f416e4349906a8d1b4086fe8c,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_099_seed_990007.pkl,0.0008389320799191541,7066,2389715644,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,density,0.017423348356078668,990007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.017421368205111958,0.017421368205111958,0.920430587649371,0.4216970387243736,73752.0,31101.0,1.9801509667100037e-06,0.006818956699625996,6.017261842633435e-09,7.355085969903048e-05,1466.0,True,0.005805802634392846,2.2065257909709146e-07,8.21399224193442e-08,2.2065257909709146e-07,8.21399224193442e-08,7.355085969903048e-05,2.4648182086453536e-05,attain,990007,9.339522000169381,1.0,0.8329720049289999,0.09732193891705083,0.09910762772575335,1394,1394,1.0,1,first_feasible,1394.0,1394.0,0.017132266163972343,0.9203447828976212,0.4216622749231445,1393,out,weak,1394,0,0,0,0,0,0,0,1394,1394,0,0,0,0,0,0,0,1394,compress,10990007.0,44.03882074984722,0.1267408376484387,0.10883666973443387,2.862964362505764,2.9991370329466385,1065.0,1054.0,0.9896713615023475,1.0,compress_no_improvement_patience,0.0,1466.0,0.01714018676783918,0.9203292261220111,0.4216831098974985,1395.0,out,weak,574.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.0,563.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,-72.0,False,99,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/density/grid_099_seed_990007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/density/grid_099_seed_990007.npz,,,0.920430587649371,0.4216970387243736,8.745526838966203,503,1.0,1.0,10000,0.0
True,31090e833e754301a36b2d4f9ef3b3b3,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_013_seed_2130009.pkl,0.00016891931220126388,5512,4019532107,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.3439598913554993,2130009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.34692145814948067,0.011615565570719112,0.9204303669967919,0.34692145814948067,58924.0,20442.0,0.0029615667939813517,0.9871889313271172,0.0,0.0,70.0,True,0.0,0.0,-0.0747754984349705,0.0,,0.0,,attain,2130009,1.364320166874677,17.584543349462503,17.584543349462503,0.009273781111489942,0.009273781111489942,34,34,1.0,1,first_feasible,34.0,136.0,0.011615565570719112,0.9204303669967919,0.34667507659037666,136,out,weak,0,0,0,0,34,0,0,0,34,0,0,0,0,34,0,0,0,34,compress,12130009.0,48.91294570802711,0.022304480923286584,0.019745996592167775,0.13525058194525827,0.14917791347818404,903.0,797.0,0.8826135105204873,1.0,compress_no_improvement_patience,0.0,70.0,0.011615565570719112,0.9204466348855385,0.3469384325850249,66.0,out,weak,0.0,0.0,0.0,0.0,492.0,0.0,338.0,73.0,903.0,0.0,0.0,0.0,0.0,393.0,0.0,331.0,73.0,797.0,66.0,True,13,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_013_seed_2130009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_013_seed_2130009.npz,0.0,0.0,0.9204303669967919,0.34692145814948067,5.831013916500995,503,0.9960238568588469,1.0,10000,0.0
True,738c1407ec5f41b3a96f22da2783e3e0,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_035_seed_2350007.pkl,0.000997875130648676,3034,4109947113,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.3908151087537717,2350007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.39377908314018295,0.011615565570719112,0.9204303669967919,0.39377908314018295,56519.0,22256.0,0.002963974386411272,0.9879914621370907,0.0,0.0,16.0,True,0.0,0.0,-0.027917873444268215,0.0,,0.0,,attain,2350007,0.2600613748654723,4.35951985324345,4.35951985324345,0.002727582679849983,0.002727582679849983,10,10,1.0,1,first_feasible,10.0,40.0,0.011615565570719112,0.9204303669967919,0.3937984496124031,40,out,weak,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,10,compress,12350007.0,53.97912804200314,0.0229417518068091,0.01970086288567142,0.028646152563221783,0.033671949328949145,1084.0,938.0,0.8653136531365314,1.0,compress_no_improvement_patience,0.0,16.0,0.011615565570719112,0.920433078311583,0.39381235406495435,14.0,out,weak,0.0,0.0,0.0,0.0,602.0,0.0,174.0,308.0,1084.0,0.0,0.0,0.0,0.0,460.0,0.0,170.0,308.0,938.0,24.0,True,35,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_035_seed_2350007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_035_seed_2350007.npz,0.0,0.0,0.9204303669967919,0.39377908314018295,5.831013916500995,503,0.9960238568588469,1.0,10000,0.0
True,6c7eff81d5c74f4d9905b58f383da688,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_079_seed_2790008.pkl,0.00014898501885803126,6585,3748899535,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.48452554355031635,2790008,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.4816084166899135,0.011615565570719112,0.9204303669967919,0.4816084166899135,50186.0,24170.0,0.002917126860402852,0.972375620134284,0.0,0.0,178.0,True,0.0,0.0,0.05991146010546233,0.0,,0.0,,attain,2790008,10.516239332966506,76.39034537328573,71.87567596172454,0.07719058983975452,0.07719058983975452,411,411,1.0,1,first_feasible,411.0,1132.0,0.011615565570719112,0.9204303669967919,0.48152558273796636,1132,out,weak,0,0,0,0,411,0,0,0,411,0,0,0,0,411,0,0,0,411,compress,12790008.0,47.641171416966245,0.020074032830956823,0.01777139693295002,0.27700374066033756,0.28302522769832117,867.0,805.0,0.9284890426758939,1.0,compress_no_improvement_patience,0.0,178.0,0.011615565570719112,0.9204873046074051,0.4815860081486634,134.0,out,weak,0.0,0.0,0.0,0.0,282.0,0.0,448.0,137.0,867.0,0.0,0.0,0.0,0.0,222.0,0.0,446.0,137.0,805.0,954.0,True,79,1,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_079_seed_2790008.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_079_seed_2790008.npz,0.0,0.0,0.9204303669967919,0.4816084166899135,5.831013916500995,503,0.9980119284294234,0.9976635514018691,10000,0.007952286282306162
True,f77655aa5179447c949dadec14023a21,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_050_seed_2500009.pkl,9.818135800867746e-05,6221,57321908,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.4227618478889573,2500009,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.42169695658445117,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464.0,23389.0,0.0010648913045061548,0.3549637681687183,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,,0.0,,attain,2500009,2.2498425096273422e-06,0.00076472506022697,0.00076472506022697,0.0,0.0,0,0,0.0,1,initial_feasible,0.0,0.0,0.011615565570719112,0.9204303669967919,0.42169695658445117,0,out,weak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,compress,12500009.0,19.425732375122607,0.0229417518068091,0.02158589427502668,0.0,0.0,499.0,400.0,0.8016032064128257,1.0,compress_no_improvement_patience,0.0,0.0,0.011615565570719112,0.9204303669967919,0.42169695658445117,0.0,out,weak,0.0,0.0,0.0,0.0,299.0,0.0,0.0,200.0,499.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,400.0,0.0,False,50,2,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_050_seed_2500009.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_050_seed_2500009.npz,0.0,0.0,0.9204303669967919,0.42169695658445117,5.831013916500995,503,0.9642147117296223,0.9791666666666666,10000,1.0
True,f2dd87d4858543ff9dfdc6d06ca7d9a3,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_097_seed_2970007.pkl,0.0008807147181982062,5395,2746723787,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.5228616305125391,2970007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.5200083848653181,0.011615565570719112,0.9204303669967919,0.5200083848653181,47705.0,24807.0,0.0028532456472210033,0.9510818824070011,0.0,0.0,312.0,True,0.0,0.0,0.09831142828086692,0.0,,0.0,,attain,2970007,43.366334666032344,106.45092080647134,83.43020228809996,0.13228775997272418,0.13228775997272418,1667,1667,1.0,1,first_feasible,1667.0,1940.0,0.011615565570719112,0.9204303669967919,0.5198931330782006,1940,out,weak,0,0,0,0,1667,0,0,0,1667,0,0,0,0,1667,0,0,0,1667,compress,12970007.0,59.409282125066966,0.011470875903403364,0.009850431442834694,0.4869323181763946,0.5032406380385208,1197.0,1088.0,0.908939014202172,1.0,compress_no_improvement_patience,0.0,312.0,0.011615565570719112,0.9204385009411653,0.5199211128128737,238.0,out,weak,0.0,0.0,0.0,0.0,336.0,0.0,700.0,161.0,1197.0,0.0,0.0,0.0,0.0,228.0,0.0,699.0,161.0,1088.0,1628.0,True,97,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_097_seed_2970007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_097_seed_2970007.npz,0.0,0.0,0.9204303669967919,0.5200083848653181,5.831013916500995,503,0.9960238568588469,1.0,10000,0.0
True,a71c292de4af484993b2198e06f3ec3c,ego_depletion,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_065_seed_2650007.pkl,0.0007761012323706266,9087,2118492758,ego_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/ego_network.pkl,503,2933,clustering,0.454708587024143,2650007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.011615565570719112,0.9204303669967919,0.42169695658445117,55464,23389,0.452617069341808,0.011615565570719112,0.9204303669967919,0.452617069341808,52234.0,23642.0,0.002091517682335009,0.6971725607783363,0.0,0.0,84.0,True,0.0,0.0,0.030920112757356844,0.0,,0.0,,attain,2650007,4.533814124995843,35.50616729226913,35.50616729226913,0.03518581657006478,0.03518581657006478,149,149,1.0,1,first_feasible,149.0,516.0,0.011615565570719112,0.9204303669967919,0.4519799480669359,516,out,weak,0,0,0,0,149,0,0,0,149,0,0,0,0,149,0,0,0,149,compress,12650007.0,36.65174658293836,0.01981333110588069,0.01808309234039745,0.06955989276097153,0.07440761186327897,635.0,555.0,0.8740157480314961,1.0,compress_no_improvement_patience,0.0,84.0,0.011615565570719112,0.9204276556820008,0.45174004999038647,34.0,out,weak,0.0,0.0,0.0,0.0,256.0,0.0,205.0,174.0,635.0,0.0,0.0,0.0,0.0,184.0,0.0,197.0,174.0,555.0,432.0,True,65,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/saved_graphs/ego_network/clustering/grid_065_seed_2650007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v2/matrices/ego_network/clustering/grid_065_seed_2650007.npz,0.0,0.0,0.9204303669967919,0.452617069341808,5.831013916500995,503,0.9940357852882704,1.0,10000,0.0
