network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
pud,equalize,545,1000,0.0006659030914306641,8.73985505104065,0.008739855051040649,2958147,60
pud,equalize,546,1000,0.0006422996520996094,9.219016075134277,0.009219016075134277,2900914,60
pud,equalize,547,1000,0.0006136894226074219,10.174612522125244,0.010174612522125244,3449958,60
pud,equalize,548,1000,0.0005819797515869141,10.214325189590454,0.010214325189590454,3346498,60
pud,equalize,549,1000,0.0006225109100341797,9.101914882659912,0.009101914882659911,3057663,60
pud,equalize,550,1000,0.0006356239318847656,9.513619661331177,0.009513619661331177,3084375,60
pud,equalize,551,1000,0.0007052421569824219,9.445312738418579,0.009445312738418579,3169879,60
pud,equalize,552,1000,0.0005576610565185547,10.241540908813477,0.010241540908813476,3378021,60
pud,equalize,553,1000,0.0006799697875976562,9.403842687606812,0.00940384268760681,3184605,60
pud,equalize,554,1000,0.0006704330444335938,9.396365642547607,0.009396365642547607,3152574,60
pud,equalize,555,1000,0.0006210803985595703,8.923529148101807,0.008923529148101806,2950172,60
pud,equalize,556,1000,0.0005962848663330078,10.084446430206299,0.010084446430206298,3284748,60
pud,equalize,557,1000,0.0005779266357421875,8.523874521255493,0.008523874521255493,2775301,60
pud,equalize,558,1000,0.0006625652313232422,9.017279624938965,0.009017279624938965,2954646,60
pud,equalize,559,1000,0.0006928443908691406,8.625908613204956,0.008625908613204955,2860124,60
pud,equalize,560,1000,0.0005490779876708984,8.911301851272583,0.008911301851272584,2879162,60
pud,equalize,561,1000,0.0006878376007080078,9.602050304412842,0.009602050304412841,3248269,60
pud,equalize,562,1000,0.0006935596466064453,11.077720880508423,0.011077720880508422,3476848,60
pud,equalize,563,1000,0.0006406307220458984,10.060401916503906,0.010060401916503906,3409285,60
pud,equalize,564,1000,0.0005440711975097656,10.177995443344116,0.010177995443344117,3348813,60
pud,equalize,565,1000,0.0005781650543212891,9.688048839569092,0.009688048839569093,3273374,60
pud,equalize,566,1000,0.0006861686706542969,8.794413566589355,0.008794413566589356,2915727,60
pud,equalize,567,1000,0.0007088184356689453,11.345127820968628,0.011345127820968628,3647830,60
pud,equalize,568,1000,0.0005524158477783203,9.468270778656006,0.009468270778656005,3118767,60
pud,equalize,569,1000,0.00069427490234375,9.757040977478027,0.009757040977478027,3123092,60
pud,equalize,570,1000,0.0007216930389404297,10.394591808319092,0.010394591808319092,3352521,60
pud,equalize,571,1000,0.000614166259765625,8.892128467559814,0.008892128467559815,2762380,60
pud,equalize,572,1000,0.0005667209625244141,9.736672163009644,0.009736672163009644,3253306,60
pud,equalize,573,1000,0.0006148815155029297,10.075183153152466,0.010075183153152466,3262586,60
pud,equalize,574,1000,0.0006682872772216797,8.67477011680603,0.00867477011680603,2832220,60
pud,equalize,575,1000,0.0006666183471679688,9.96187973022461,0.00996187973022461,3298546,60
pud,equalize,576,1000,0.0005884170532226562,9.981271743774414,0.009981271743774413,3288302,60
pud,equalize,577,1000,0.0006921291351318359,10.140276908874512,0.010140276908874512,3412656,60
pud,equalize,578,1000,0.0007061958312988281,9.144891738891602,0.009144891738891601,2889120,60
pud,equalize,579,1000,0.0005941390991210938,10.393091678619385,0.010393091678619385,3376312,60
pud,equalize,580,1000,0.0005905628204345703,8.603625774383545,0.008603625774383545,2835235,60
