n_agents,shape,conclusion,steps
6,complete,0.0,4
6,complete,1.0,55
6,complete,1.0,91
6,complete,1.0,120
6,complete,0.0,365
6,complete,1.0,133
6,complete,1.0,175
6,complete,1.0,179
6,complete,1.0,187
6,complete,1.0,87
6,complete,1.0,283
6,complete,1.0,146
6,complete,0.0,142
6,complete,1.0,155
6,complete,1.0,114
6,complete,1.0,186
6,complete,0.0,1
6,complete,0.0,160
6,complete,1.0,129
6,complete,1.0,117
6,complete,0.0,42
6,complete,0.0,267
6,complete,1.0,138
6,complete,1.0,72
6,complete,1.0,347
6,complete,1.0,218
6,complete,0.0,1
6,complete,1.0,414
6,complete,1.0,247
6,complete,1.0,102
6,complete,1.0,495
6,complete,1.0,281
6,complete,0.0,40
6,complete,1.0,140
6,complete,0.0,21
6,complete,1.0,176
6,complete,1.0,137
6,complete,1.0,78
6,complete,1.0,120
6,complete,1.0,149
6,complete,1.0,145
6,complete,1.0,252
6,complete,1.0,155
6,complete,1.0,69
6,complete,1.0,60
6,complete,1.0,108
6,complete,1.0,114
6,complete,1.0,180
6,complete,1.0,281
6,complete,0.0,16
6,complete,1.0,80
6,complete,1.0,189
6,complete,1.0,286
6,complete,1.0,222
6,complete,0.0,11
6,complete,1.0,184
6,complete,1.0,263
6,complete,1.0,74
6,complete,1.0,58
6,complete,1.0,62
6,complete,1.0,179
6,complete,1.0,178
6,complete,1.0,165
6,complete,1.0,197
6,complete,1.0,65
6,complete,1.0,160
6,complete,1.0,377
6,complete,0.0,48
6,complete,1.0,43
6,complete,1.0,114
6,complete,1.0,77
6,complete,1.0,104
6,complete,1.0,178
6,complete,1.0,209
6,complete,1.0,142
6,complete,1.0,379
6,complete,1.0,217
6,complete,1.0,123
6,complete,1.0,79
6,complete,1.0,271
6,complete,1.0,232
6,complete,1.0,307
6,complete,0.0,471
6,complete,1.0,170
6,complete,1.0,154
6,complete,1.0,158
6,complete,1.0,292
6,complete,1.0,102
6,complete,1.0,168
6,complete,1.0,78
6,complete,1.0,257
6,complete,0.0,39
6,complete,1.0,165
6,complete,0.0,33
6,complete,1.0,111
6,complete,1.0,109
6,complete,1.0,208
6,complete,1.0,104
6,complete,1.0,77
6,complete,1.0,200
6,complete,1.0,99
6,complete,1.0,103
6,complete,1.0,84
6,complete,1.0,70
6,complete,1.0,125
6,complete,0.0,9
6,complete,1.0,205
6,complete,1.0,69
6,complete,1.0,54
6,complete,1.0,46
6,complete,1.0,202
6,complete,1.0,155
6,complete,1.0,298
6,complete,1.0,79
6,complete,1.0,53
6,complete,1.0,248
6,complete,0.0,25
6,complete,1.0,143
6,complete,1.0,115
6,complete,1.0,156
6,complete,1.0,63
6,complete,1.0,403
6,complete,1.0,478
6,complete,1.0,150
6,complete,1.0,149
6,complete,1.0,203
6,complete,1.0,267
6,complete,1.0,42
6,complete,0.0,71
6,complete,1.0,105
6,complete,1.0,93
6,complete,1.0,110
6,complete,1.0,283
6,complete,1.0,181
6,complete,1.0,270
6,complete,0.0,56
6,complete,0.0,44
6,complete,1.0,88
6,complete,1.0,295
6,complete,1.0,127
6,complete,1.0,355
6,complete,1.0,234
6,complete,1.0,32
6,complete,1.0,182
6,complete,1.0,208
6,complete,1.0,206
6,complete,1.0,160
6,complete,1.0,84
6,complete,1.0,165
6,complete,1.0,273
6,complete,1.0,224
6,complete,1.0,152
6,complete,1.0,182
6,complete,1.0,237
6,complete,1.0,268
6,complete,0.0,102
6,complete,1.0,131
6,complete,1.0,203
6,complete,1.0,413
6,complete,1.0,75
6,complete,1.0,307
6,complete,1.0,104
6,complete,1.0,299
6,complete,1.0,130
6,complete,1.0,196
6,complete,1.0,188
6,complete,0.0,2
6,complete,1.0,411
6,complete,1.0,96
6,complete,1.0,158
6,complete,1.0,60
6,complete,1.0,136
6,complete,1.0,89
6,complete,1.0,168
6,complete,1.0,82
6,complete,0.0,306
6,complete,1.0,80
6,complete,1.0,183
6,complete,0.0,115
6,complete,0.0,44
6,complete,1.0,702
6,complete,1.0,214
6,complete,1.0,141
6,complete,1.0,41
6,complete,1.0,121
6,complete,1.0,110
6,complete,0.0,125
6,complete,1.0,153
6,complete,1.0,164
6,complete,1.0,303
6,complete,0.0,1
6,complete,0.0,287
6,complete,1.0,245
6,complete,0.0,250
6,complete,1.0,334
6,complete,1.0,214
6,complete,1.0,98
6,complete,1.0,116
6,complete,1.0,24
6,complete,1.0,108
6,complete,1.0,268
6,complete,0.0,267
6,complete,1.0,55
6,complete,1.0,106
6,complete,0.0,74
6,complete,1.0,91
6,complete,1.0,384
6,complete,1.0,119
6,complete,1.0,112
6,complete,1.0,115
6,complete,0.0,19
6,complete,1.0,472
6,complete,1.0,71
6,complete,1.0,280
6,complete,1.0,127
6,complete,0.0,99
6,complete,1.0,141
6,complete,1.0,181
6,complete,0.0,86
6,complete,1.0,187
6,complete,0.0,1
6,complete,1.0,161
6,complete,1.0,206
6,complete,1.0,112
6,complete,1.0,66
6,complete,0.0,5
6,complete,1.0,130
6,complete,0.0,7
6,complete,1.0,300
6,complete,1.0,168
6,complete,1.0,586
6,complete,1.0,91
6,complete,0.0,5
6,complete,1.0,107
6,complete,1.0,170
6,complete,1.0,133
6,complete,1.0,170
6,complete,1.0,239
6,complete,1.0,68
6,complete,1.0,176
6,complete,1.0,232
6,complete,1.0,154
6,complete,0.0,17
6,complete,1.0,63
6,complete,1.0,115
6,complete,1.0,165
6,complete,1.0,76
6,complete,1.0,359
6,complete,1.0,166
6,complete,1.0,85
6,complete,1.0,314
6,complete,1.0,78
6,complete,0.0,48
6,complete,1.0,105
6,complete,1.0,67
6,complete,1.0,204
6,complete,1.0,68
6,complete,1.0,121
6,complete,1.0,204
6,complete,1.0,122
6,complete,1.0,96
6,complete,1.0,44
6,complete,1.0,475
6,complete,0.0,107
6,complete,0.0,23
6,complete,1.0,134
6,complete,1.0,196
6,complete,1.0,102
6,complete,1.0,52
6,complete,1.0,69
6,complete,1.0,87
6,complete,0.0,140
6,complete,0.0,209
6,complete,1.0,181
6,complete,1.0,203
6,complete,0.0,52
6,complete,1.0,607
6,complete,1.0,119
6,complete,1.0,191
6,complete,1.0,145
6,complete,1.0,112
6,complete,1.0,95
6,complete,1.0,118
6,complete,1.0,571
6,complete,1.0,204
6,complete,1.0,104
6,complete,0.0,16
6,complete,0.0,35
6,complete,1.0,44
6,complete,1.0,554
6,complete,1.0,143
6,complete,1.0,248
6,complete,1.0,107
6,complete,1.0,400
6,complete,1.0,335
6,complete,0.0,38
6,complete,1.0,97
6,complete,1.0,479
6,complete,1.0,102
6,complete,1.0,109
6,complete,1.0,92
6,complete,0.0,92
6,complete,1.0,57
6,complete,1.0,62
6,complete,1.0,69
6,complete,1.0,123
6,complete,1.0,414
6,complete,0.0,34
6,complete,0.0,1
6,complete,1.0,103
6,complete,0.0,29
6,complete,1.0,190
6,complete,0.0,41
6,complete,1.0,757
6,complete,1.0,53
6,complete,0.0,10
6,complete,1.0,144
6,complete,1.0,63
6,complete,0.0,62
6,complete,1.0,436
6,complete,1.0,448
6,complete,0.0,45
6,complete,1.0,231
6,complete,0.0,4
6,complete,1.0,79
6,complete,1.0,96
6,complete,1.0,105
6,complete,1.0,84
6,complete,1.0,201
6,complete,0.0,1
6,complete,1.0,448
6,complete,1.0,194
6,complete,0.0,90
6,complete,1.0,310
6,complete,0.0,108
6,complete,1.0,591
6,complete,1.0,298
6,complete,0.0,91
6,complete,1.0,96
6,complete,1.0,50
6,complete,1.0,41
6,complete,0.0,69
6,complete,1.0,59
6,complete,1.0,125
6,complete,1.0,71
6,complete,1.0,107
6,complete,0.0,1
6,complete,1.0,172
6,complete,1.0,274
6,complete,1.0,250
6,complete,1.0,160
6,complete,1.0,103
6,complete,0.0,72
6,complete,1.0,211
6,complete,0.0,29
6,complete,1.0,384
6,complete,1.0,161
6,complete,1.0,72
6,complete,1.0,66
6,complete,1.0,159
6,complete,1.0,210
6,complete,1.0,199
6,complete,1.0,223
6,complete,0.0,1
6,complete,0.0,71
6,complete,1.0,221
6,complete,0.0,96
6,complete,1.0,162
6,complete,1.0,291
6,complete,1.0,318
6,complete,1.0,46
6,complete,1.0,128
6,complete,0.0,20
6,complete,1.0,124
6,complete,1.0,176
6,complete,1.0,90
6,complete,0.0,67
6,complete,1.0,306
6,complete,1.0,41
6,complete,1.0,306
6,complete,1.0,133
6,complete,1.0,116
6,complete,1.0,199
6,complete,1.0,65
6,complete,1.0,74
6,complete,1.0,76
6,complete,1.0,220
6,complete,1.0,73
6,complete,1.0,196
6,complete,1.0,523
6,complete,1.0,79
6,complete,1.0,197
6,complete,0.0,112
6,complete,1.0,175
6,complete,1.0,295
6,complete,1.0,139
6,complete,1.0,78
6,complete,1.0,619
6,complete,0.0,2
6,complete,1.0,211
6,complete,0.0,5
6,complete,0.0,13
6,complete,1.0,97
6,complete,1.0,148
6,complete,1.0,313
6,complete,1.0,236
6,complete,1.0,88
6,complete,1.0,202
6,complete,1.0,93
6,complete,0.0,32
6,complete,1.0,95
6,complete,1.0,171
6,complete,1.0,181
6,complete,1.0,115
6,complete,1.0,116
6,complete,0.0,178
6,complete,1.0,132
6,complete,1.0,70
6,complete,1.0,264
6,complete,1.0,226
6,complete,1.0,96
6,complete,1.0,38
6,complete,1.0,61
6,complete,1.0,141
6,complete,1.0,137
6,complete,1.0,116
6,complete,1.0,322
6,complete,1.0,64
6,complete,1.0,191
6,complete,1.0,207
6,complete,0.0,52
6,complete,1.0,397
6,complete,1.0,611
6,complete,1.0,226
6,complete,1.0,88
6,complete,1.0,116
7,cycle,1.0,1096
7,cycle,1.0,584
7,cycle,1.0,196
7,cycle,1.0,734
7,cycle,1.0,776
7,cycle,1.0,696
7,cycle,1.0,1227
7,cycle,1.0,364
7,cycle,1.0,838
7,cycle,1.0,1222
7,cycle,1.0,682
7,cycle,1.0,303
7,cycle,1.0,1379
7,cycle,1.0,543
7,cycle,1.0,479
7,cycle,1.0,613
7,cycle,1.0,792
7,cycle,1.0,541
7,cycle,1.0,679
7,cycle,1.0,402
7,cycle,1.0,527
7,cycle,1.0,286
7,cycle,1.0,341
7,cycle,1.0,237
7,cycle,1.0,937
7,cycle,1.0,1280
7,cycle,1.0,603
7,cycle,1.0,538
7,cycle,1.0,450
7,cycle,1.0,699
7,cycle,1.0,1332
7,cycle,1.0,386
7,cycle,1.0,502
7,cycle,1.0,1189
7,cycle,1.0,940
7,cycle,1.0,894
7,cycle,1.0,615
7,cycle,1.0,2062
7,cycle,1.0,551
7,cycle,1.0,599
7,cycle,1.0,1187
7,cycle,1.0,553
7,cycle,1.0,343
7,cycle,1.0,1176
7,cycle,1.0,386
7,cycle,1.0,272
7,cycle,1.0,292
7,cycle,1.0,856
7,cycle,1.0,583
7,cycle,1.0,647
7,cycle,1.0,379
7,cycle,0.0,347
7,cycle,0.0,405
7,cycle,1.0,620
7,cycle,1.0,290
7,cycle,1.0,744
7,cycle,1.0,615
7,cycle,1.0,503
7,cycle,0.0,3
7,cycle,1.0,941
7,cycle,1.0,643
7,cycle,1.0,1630
7,cycle,0.0,41
7,cycle,1.0,405
7,cycle,1.0,632
7,cycle,1.0,422
7,cycle,1.0,416
7,cycle,1.0,222
7,cycle,1.0,352
7,cycle,1.0,838
7,cycle,1.0,210
7,cycle,1.0,1856
7,cycle,1.0,1087
7,cycle,1.0,414
7,cycle,1.0,287
7,cycle,1.0,1457
7,cycle,1.0,430
7,cycle,1.0,265
7,cycle,1.0,977
7,cycle,0.0,21
7,cycle,1.0,785
7,cycle,1.0,600
7,cycle,1.0,396
7,cycle,1.0,652
7,cycle,1.0,300
7,cycle,1.0,353
7,cycle,1.0,1000
7,cycle,1.0,525
7,cycle,1.0,564
7,cycle,1.0,237
7,cycle,1.0,382
7,cycle,1.0,993
7,cycle,1.0,495
7,cycle,1.0,748
7,cycle,1.0,521
7,cycle,1.0,732
7,cycle,1.0,435
7,cycle,1.0,335
7,cycle,1.0,458
7,cycle,1.0,457
7,cycle,1.0,370
7,cycle,1.0,396
7,cycle,1.0,885
7,cycle,1.0,818
7,cycle,1.0,265
7,cycle,1.0,628
7,cycle,1.0,470
7,cycle,1.0,339
7,cycle,1.0,899
7,cycle,1.0,524
7,cycle,1.0,763
7,cycle,0.0,62
7,cycle,1.0,1228
7,cycle,1.0,688
7,cycle,1.0,630
7,cycle,1.0,543
7,cycle,1.0,343
7,cycle,1.0,524
7,cycle,1.0,228
7,cycle,1.0,599
7,cycle,1.0,499
7,cycle,1.0,453
7,cycle,1.0,789
7,cycle,1.0,1398
7,cycle,1.0,1101
7,cycle,1.0,900
7,cycle,1.0,943
7,cycle,1.0,410
7,cycle,1.0,539
7,cycle,1.0,1038
7,cycle,1.0,323
7,cycle,1.0,560
7,cycle,1.0,377
7,cycle,1.0,957
7,cycle,1.0,309
7,cycle,1.0,1530
7,cycle,1.0,692
7,cycle,1.0,269
7,cycle,1.0,271
7,cycle,1.0,1005
7,cycle,1.0,233
7,cycle,1.0,862
7,cycle,1.0,292
7,cycle,0.0,62
7,cycle,1.0,1254
7,cycle,1.0,1344
7,cycle,1.0,163
7,cycle,0.0,465
7,cycle,1.0,311
7,cycle,1.0,312
7,cycle,1.0,702
7,cycle,1.0,373
7,cycle,1.0,1043
7,cycle,1.0,1036
7,cycle,1.0,660
7,cycle,1.0,1172
7,cycle,1.0,1500
7,cycle,1.0,1289
7,cycle,1.0,304
7,cycle,1.0,649
7,cycle,1.0,482
7,cycle,0.0,22
7,cycle,1.0,392
7,cycle,1.0,755
7,cycle,1.0,382
7,cycle,0.0,56
7,cycle,1.0,1329
7,cycle,1.0,945
7,cycle,1.0,443
7,cycle,1.0,680
7,cycle,1.0,650
7,cycle,1.0,654
7,cycle,1.0,892
7,cycle,1.0,611
7,cycle,1.0,147
7,cycle,1.0,928
7,cycle,1.0,400
7,cycle,1.0,1047
7,cycle,1.0,275
7,cycle,1.0,774
7,cycle,1.0,1495
7,cycle,0.0,47
7,cycle,1.0,453
7,cycle,1.0,792
7,cycle,1.0,456
7,cycle,1.0,435
7,cycle,1.0,293
7,cycle,1.0,515
7,cycle,1.0,241
7,cycle,1.0,307
7,cycle,1.0,734
7,cycle,0.0,16
7,cycle,1.0,881
7,cycle,1.0,574
7,cycle,1.0,972
7,cycle,1.0,687
7,cycle,1.0,765
7,cycle,1.0,257
7,cycle,1.0,502
7,cycle,1.0,966
7,cycle,1.0,1139
7,cycle,1.0,649
7,cycle,1.0,599
7,cycle,1.0,234
7,cycle,1.0,276
7,cycle,1.0,416
7,cycle,1.0,1071
7,cycle,1.0,965
7,cycle,1.0,992
7,cycle,1.0,638
7,cycle,1.0,710
7,cycle,1.0,757
7,cycle,1.0,460
7,cycle,1.0,1119
7,cycle,1.0,851
7,cycle,1.0,482
7,cycle,1.0,537
7,cycle,1.0,646
7,cycle,0.0,43
7,cycle,0.0,14
7,cycle,1.0,108
7,cycle,1.0,350
7,cycle,1.0,666
7,cycle,1.0,534
7,cycle,1.0,327
7,cycle,1.0,288
7,cycle,1.0,289
7,cycle,1.0,530
7,cycle,1.0,1741
7,cycle,1.0,1413
7,cycle,1.0,437
7,cycle,1.0,846
7,cycle,1.0,1006
7,cycle,1.0,309
7,cycle,1.0,716
7,cycle,1.0,476
7,cycle,1.0,851
7,cycle,1.0,845
7,cycle,1.0,362
7,cycle,1.0,960
7,cycle,1.0,601
7,cycle,1.0,526
7,cycle,1.0,672
7,cycle,1.0,290
7,cycle,1.0,330
7,cycle,0.0,65
7,cycle,1.0,297
7,cycle,1.0,1087
7,cycle,1.0,270
7,cycle,1.0,607
7,cycle,1.0,389
7,cycle,1.0,1021
7,cycle,1.0,447
7,cycle,1.0,691
7,cycle,0.0,207
7,cycle,1.0,546
7,cycle,1.0,782
7,cycle,1.0,251
7,cycle,1.0,601
7,cycle,1.0,592
7,cycle,1.0,1390
7,cycle,1.0,1393
7,cycle,1.0,1141
7,cycle,1.0,297
7,cycle,1.0,756
7,cycle,1.0,252
7,cycle,1.0,719
7,cycle,0.0,172
7,cycle,1.0,1192
7,cycle,1.0,380
7,cycle,1.0,1211
7,cycle,1.0,977
7,cycle,1.0,867
7,cycle,1.0,364
7,cycle,1.0,546
7,cycle,1.0,788
7,cycle,1.0,454
7,cycle,1.0,1152
7,cycle,1.0,492
7,cycle,1.0,480
7,cycle,1.0,636
7,cycle,1.0,475
7,cycle,1.0,543
7,cycle,1.0,665
7,cycle,1.0,366
7,cycle,1.0,422
7,cycle,1.0,578
7,cycle,1.0,246
7,cycle,1.0,907
7,cycle,1.0,604
7,cycle,1.0,594
7,cycle,1.0,510
7,cycle,0.0,1
7,cycle,1.0,745
7,cycle,1.0,546
7,cycle,1.0,789
7,cycle,1.0,363
7,cycle,1.0,661
7,cycle,1.0,868
7,cycle,1.0,678
7,cycle,1.0,106
7,cycle,1.0,1052
7,cycle,1.0,202
7,cycle,1.0,733
7,cycle,1.0,332
7,cycle,1.0,346
7,cycle,1.0,457
7,cycle,1.0,617
7,cycle,1.0,310
7,cycle,1.0,445
7,cycle,1.0,345
7,cycle,0.0,71
7,cycle,1.0,1236
7,cycle,1.0,1352
7,cycle,1.0,871
7,cycle,1.0,308
7,cycle,0.0,112
7,cycle,1.0,762
7,cycle,0.0,206
7,cycle,0.0,46
7,cycle,1.0,487
7,cycle,1.0,696
7,cycle,1.0,129
7,cycle,1.0,345
7,cycle,1.0,359
7,cycle,1.0,274
7,cycle,1.0,565
7,cycle,1.0,796
7,cycle,1.0,306
7,cycle,1.0,440
7,cycle,1.0,276
7,cycle,1.0,528
7,cycle,1.0,785
7,cycle,1.0,459
7,cycle,1.0,238
7,cycle,1.0,480
7,cycle,1.0,716
7,cycle,1.0,432
7,cycle,1.0,239
7,cycle,1.0,370
7,cycle,1.0,981
7,cycle,1.0,892
7,cycle,1.0,755
7,cycle,0.0,31
7,cycle,1.0,526
7,cycle,1.0,247
7,cycle,1.0,469
7,cycle,0.0,71
7,cycle,1.0,415
7,cycle,1.0,1457
7,cycle,1.0,1729
7,cycle,1.0,991
7,cycle,1.0,671
7,cycle,1.0,968
7,cycle,1.0,591
7,cycle,1.0,694
7,cycle,0.0,103
7,cycle,1.0,2441
7,cycle,1.0,716
7,cycle,1.0,1471
7,cycle,1.0,666
7,cycle,1.0,379
7,cycle,1.0,819
7,cycle,1.0,483
7,cycle,1.0,538
7,cycle,1.0,405
7,cycle,1.0,350
7,cycle,1.0,928
7,cycle,1.0,295
7,cycle,1.0,481
7,cycle,1.0,394
7,cycle,1.0,654
7,cycle,1.0,499
7,cycle,1.0,983
7,cycle,1.0,541
7,cycle,1.0,455
7,cycle,1.0,178
7,cycle,1.0,424
7,cycle,1.0,901
7,cycle,1.0,270
7,cycle,1.0,552
7,cycle,1.0,320
7,cycle,1.0,599
7,cycle,1.0,350
7,cycle,1.0,473
7,cycle,1.0,932
7,cycle,1.0,292
7,cycle,1.0,1041
7,cycle,1.0,142
7,cycle,1.0,612
7,cycle,1.0,406
7,cycle,1.0,420
7,cycle,1.0,1321
7,cycle,1.0,1341
7,cycle,0.0,1
7,cycle,1.0,273
7,cycle,1.0,1178
7,cycle,1.0,620
7,cycle,1.0,390
7,cycle,1.0,1080
7,cycle,1.0,455
7,cycle,1.0,607
7,cycle,1.0,628
7,cycle,1.0,280
7,cycle,1.0,913
7,cycle,1.0,222
7,cycle,1.0,453
7,cycle,1.0,517
7,cycle,1.0,1505
7,cycle,1.0,547
7,cycle,1.0,509
7,cycle,1.0,298
7,cycle,1.0,1210
7,cycle,1.0,1902
7,cycle,1.0,700
7,cycle,1.0,379
7,cycle,0.0,128
7,cycle,1.0,829
7,cycle,1.0,377
7,cycle,1.0,1808
7,cycle,1.0,1327
7,cycle,1.0,998
7,cycle,1.0,1548
7,cycle,1.0,888
7,cycle,1.0,761
7,cycle,1.0,173
7,cycle,1.0,521
7,cycle,1.0,188
7,cycle,1.0,395
7,cycle,0.0,181
7,cycle,0.0,832
7,cycle,1.0,2072
7,cycle,1.0,428
7,cycle,1.0,317
7,cycle,1.0,380
7,cycle,1.0,552
7,cycle,1.0,255
7,cycle,1.0,283
7,cycle,1.0,458
7,cycle,1.0,384
7,cycle,1.0,512
7,cycle,1.0,929
7,cycle,1.0,250
7,cycle,1.0,361
7,cycle,1.0,478
7,cycle,1.0,807
7,cycle,1.0,346
7,cycle,0.0,52
7,cycle,1.0,1112
7,cycle,1.0,368
7,cycle,1.0,466
7,cycle,1.0,722
7,cycle,1.0,639
7,cycle,1.0,748
7,cycle,1.0,844
7,cycle,1.0,666
7,cycle,1.0,502
7,cycle,1.0,925
7,cycle,1.0,469
7,cycle,1.0,670
7,cycle,1.0,260
7,cycle,1.0,523
7,cycle,1.0,916
7,cycle,1.0,1377
7,cycle,1.0,1408
7,cycle,1.0,561
7,cycle,1.0,287
7,cycle,1.0,1048
7,cycle,1.0,1263
7,cycle,1.0,835
7,cycle,1.0,727
7,cycle,1.0,256
7,cycle,1.0,485
7,cycle,1.0,631
7,cycle,1.0,825
7,cycle,1.0,503
7,cycle,1.0,221
7,cycle,1.0,649
7,cycle,0.0,1
7,cycle,1.0,158
7,cycle,1.0,996
7,cycle,1.0,1538
7,cycle,1.0,907
7,cycle,1.0,539
7,cycle,1.0,432
7,cycle,1.0,942
7,cycle,1.0,365
7,cycle,1.0,937
7,cycle,1.0,982
7,cycle,1.0,3095
7,cycle,1.0,326
7,cycle,1.0,240
7,cycle,1.0,1268
7,cycle,1.0,1117
7,cycle,1.0,171
7,cycle,1.0,419
7,cycle,1.0,451
7,cycle,0.0,290
7,cycle,1.0,489
7,cycle,1.0,288
7,cycle,1.0,448
7,cycle,1.0,1309
7,cycle,1.0,708
7,cycle,1.0,873
7,cycle,0.0,224
7,cycle,1.0,645
7,cycle,1.0,1095
7,cycle,1.0,274
7,cycle,1.0,546
7,cycle,1.0,250
7,cycle,1.0,405
7,cycle,1.0,360
7,cycle,1.0,123
7,cycle,1.0,516
7,cycle,1.0,290
7,cycle,1.0,1255
7,cycle,1.0,522
7,cycle,1.0,1426
7,cycle,1.0,529
7,cycle,1.0,272
7,cycle,1.0,956
7,cycle,0.0,1
7,cycle,1.0,357
7,cycle,1.0,209
7,cycle,1.0,484
7,cycle,1.0,283
7,cycle,1.0,1470
7,cycle,1.0,363
7,cycle,1.0,205
7,cycle,1.0,374
7,cycle,1.0,450
7,cycle,1.0,1007
7,cycle,1.0,524
7,cycle,1.0,971
7,cycle,1.0,793
7,cycle,1.0,313
7,cycle,1.0,1271
7,cycle,1.0,1178
7,cycle,1.0,236
7,cycle,1.0,243
7,cycle,1.0,521
7,cycle,1.0,844
7,cycle,1.0,463
7,cycle,1.0,1062
7,cycle,1.0,375
7,cycle,1.0,333
7,cycle,1.0,976
7,cycle,0.0,181
7,cycle,1.0,711
7,cycle,1.0,302
7,cycle,1.0,828
7,cycle,1.0,277
7,cycle,1.0,266
7,cycle,0.0,6
7,cycle,1.0,878
7,cycle,0.0,131
7,cycle,0.0,37
7,cycle,1.0,661
7,cycle,1.0,404
7,cycle,1.0,754
7,cycle,0.0,1
7,cycle,1.0,444
7,cycle,1.0,260
7,cycle,1.0,312
7,cycle,1.0,316
7,cycle,1.0,418
7,cycle,0.0,152
7,cycle,1.0,277
7,cycle,1.0,1645
7,cycle,1.0,659
7,cycle,1.0,585
7,cycle,1.0,524
7,cycle,1.0,889
7,cycle,1.0,1474
7,cycle,1.0,494
7,cycle,1.0,627
7,cycle,1.0,206
7,cycle,1.0,308
7,cycle,1.0,948
7,cycle,1.0,818
7,cycle,1.0,589
7,cycle,1.0,352
7,cycle,0.0,518
7,cycle,1.0,742
7,cycle,1.0,1091
7,cycle,1.0,1338
7,cycle,0.0,1
7,cycle,0.0,122
7,cycle,1.0,884
7,cycle,1.0,78
7,cycle,1.0,563
7,cycle,1.0,854
7,cycle,1.0,740
7,cycle,1.0,726
7,cycle,1.0,572
7,cycle,1.0,883
7,cycle,1.0,718
7,cycle,1.0,363
7,cycle,1.0,351
7,cycle,1.0,870
7,cycle,1.0,396
7,cycle,1.0,232
7,cycle,1.0,663
7,cycle,1.0,2458
7,cycle,1.0,478
7,cycle,1.0,549
7,cycle,1.0,411
7,cycle,1.0,293
7,cycle,1.0,482
7,cycle,1.0,318
7,cycle,1.0,546
7,cycle,1.0,209
7,cycle,1.0,591
7,cycle,1.0,673
7,cycle,1.0,1168
7,cycle,1.0,688
7,cycle,1.0,1241
7,cycle,1.0,361
7,cycle,1.0,333
7,cycle,1.0,666
7,cycle,1.0,1103
7,cycle,1.0,624
7,cycle,0.0,38
7,cycle,1.0,770
7,cycle,0.0,276
7,cycle,1.0,254
7,cycle,1.0,555
7,cycle,1.0,516
7,cycle,1.0,91
7,cycle,0.0,1
7,cycle,1.0,1504
7,cycle,1.0,667
7,cycle,0.0,19
7,cycle,1.0,323
7,cycle,1.0,747
7,cycle,1.0,199
7,cycle,1.0,537
7,cycle,1.0,1068
7,cycle,1.0,546
7,cycle,1.0,493
7,cycle,1.0,1328
7,cycle,1.0,1193
7,cycle,1.0,1785
7,cycle,1.0,385
7,cycle,1.0,595
7,cycle,1.0,425
7,cycle,1.0,188
7,cycle,1.0,1558
7,cycle,1.0,737
7,cycle,1.0,562
7,cycle,1.0,823
7,cycle,1.0,367
7,cycle,1.0,853
7,cycle,1.0,1103
7,cycle,1.0,398
7,cycle,1.0,768
7,cycle,1.0,580
7,cycle,1.0,356
7,cycle,1.0,384
7,cycle,1.0,516
7,cycle,1.0,739
7,cycle,1.0,516
7,cycle,1.0,576
7,cycle,1.0,965
7,cycle,1.0,609
7,cycle,1.0,320
7,cycle,1.0,1541
7,cycle,1.0,878
7,cycle,1.0,297
7,cycle,1.0,328
7,cycle,1.0,776
7,cycle,1.0,821
7,cycle,1.0,1093
7,cycle,1.0,271
7,cycle,1.0,315
7,cycle,1.0,584
7,cycle,1.0,186
7,cycle,1.0,276
7,cycle,1.0,1164
7,cycle,1.0,559
7,cycle,1.0,308
7,cycle,1.0,1328
7,cycle,1.0,601
7,cycle,1.0,543
7,cycle,1.0,347
7,cycle,1.0,644
7,cycle,1.0,743
7,cycle,1.0,303
7,cycle,1.0,391
7,cycle,1.0,366
7,cycle,1.0,944
7,cycle,0.0,14
7,cycle,0.0,1
7,cycle,1.0,321
7,cycle,1.0,439
7,cycle,1.0,879
7,cycle,1.0,1193
7,cycle,1.0,516
7,cycle,1.0,528
7,cycle,1.0,1000
7,cycle,1.0,732
7,cycle,1.0,238
7,cycle,1.0,542
7,cycle,0.0,43
7,cycle,1.0,162
7,cycle,1.0,707
7,cycle,1.0,898
7,cycle,1.0,283
7,cycle,1.0,647
7,cycle,0.0,32
7,cycle,1.0,446
7,cycle,1.0,274
7,cycle,1.0,280
7,cycle,1.0,865
7,cycle,1.0,334
7,cycle,1.0,557
7,cycle,1.0,669
7,cycle,1.0,1139
7,cycle,1.0,394
7,cycle,1.0,480
7,cycle,1.0,341
7,cycle,1.0,766
7,cycle,1.0,1660
7,cycle,1.0,2377
7,cycle,1.0,951
7,cycle,0.0,23
7,cycle,1.0,862
7,cycle,0.0,16
7,cycle,1.0,798
7,cycle,1.0,1222
7,cycle,1.0,711
7,cycle,0.0,67
7,cycle,1.0,498
7,cycle,1.0,1240
7,cycle,0.0,47
7,cycle,1.0,609
7,cycle,1.0,1360
7,cycle,1.0,211
7,cycle,1.0,1087
7,cycle,0.0,48
7,cycle,1.0,324
7,cycle,1.0,474
7,cycle,1.0,482
7,cycle,1.0,409
7,cycle,1.0,1470
7,cycle,1.0,377
7,cycle,1.0,802
7,cycle,1.0,250
7,cycle,1.0,1309
7,cycle,1.0,239
7,cycle,1.0,713
7,cycle,1.0,1238
7,cycle,1.0,737
7,cycle,1.0,1003
7,cycle,1.0,331
7,cycle,1.0,507
