randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,e09d6e7b6bd046a39c177664c13e7a85,5493,0.0006065148100148225,8812,0.2219146296201453,3.919533952302931,0.6460858133930368,0.10117220145963463,5494,2.3921543370620153,750,0.1365374112506827,2245,0.4087019843437102,0.2219146296201453,455477364,0.8931367194611324,258,here goes the list of initial alphas and betas,here goes the degree centrality vector,3482571695
True,8c51cbabf3014d04a414a63dd3082b84,5493,0.0005429476353171843,8692,0.09744021025901506,4.0,0.6862878524473943,0.10745341254856128,5494,2.383667896914361,867,0.1578372474057892,2890,0.5261241580192972,0.09744021025901506,1319100709,0.8800291279810668,273,here goes the list of initial alphas and betas,here goes the degree centrality vector,517283007
True,7bb47f60160047b2b1890e8371dc1c8c,5493,0.00044677732357006173,2591,0.0561195771670836,4.014746040415074,0.6984193591050024,0.10831167138287906,5494,2.372636767791548,897,0.1632987438558165,3145,0.5725468778445294,0.0561195771670836,3239194485,0.8350628072091754,526,here goes the list of initial alphas and betas,here goes the degree centrality vector,2645697727
True,eeb67ee92bfb463998ba5640f3b71dce,5493,0.0008554164522272593,2281,0.29452065144735695,3.854906244310941,0.6309972185271326,0.09563981076388126,5494,2.3806169911086763,650,0.118332423083925,1999,0.3639177134534863,0.29452065144735695,3362066843,0.9060622610595304,542,here goes the list of initial alphas and betas,here goes the degree centrality vector,1513442012
True,e068909ca5aa434eb949a8364cf939e5,5493,0.0004949126449051629,7569,0.2347098310949316,3.9113417076278902,0.6450866592601131,0.09757335961067362,5494,2.3877901948930944,766,0.1394502093573639,2262,0.411796832332059,0.2347098310949316,3042274050,0.8900418714727836,348,here goes the list of initial alphas and betas,here goes the degree centrality vector,57418289
True,3607cc1118d24497999b0f99eae78bec,5493,0.0003065238640784787,1598,0.9916107562692928,2.8017476788640088,0.614644712326291,0.06287376000555775,5494,2.144418091297575,1153,0.2099035135627162,2254,0.4103404332787184,0.9916107562692928,1645714182,0.7544147096304388,1065,here goes the list of initial alphas and betas,here goes the degree centrality vector,2354628553
True,6fa12e6f19404cdcab0e548edc96a5f0,5493,0.0001933292652209528,6324,0.2224844169303417,3.91734935372292,0.6450215465738979,0.09972339995439784,5494,2.3903608396726406,706,0.1285272164573093,2211,0.4025122883670126,0.2224844169303417,908531898,0.776260695430548,540,here goes the list of initial alphas and betas,here goes the degree centrality vector,347338249
True,ebdab66f9fd340f8941805c85ae6c75b,5493,0.00029188813494017066,9748,0.6376751420170786,3.404332787183688,0.6002045578670374,0.08231869081400375,5494,2.295372703310192,826,0.15037320225741854,1839,0.3347897323866739,0.6376751420170786,3503468772,0.824868013835791,332,here goes the list of initial alphas and betas,here goes the degree centrality vector,3232352220
True,b2fa6103a6224e8fbcccc4ee79b30738,5493,1.9672039886094296e-05,6075,0.48778496877441513,3.6202439468414345,0.606809917934008,0.09006776730289104,5494,2.336013528909621,718,0.13071181503732024,1777,0.3235026397232842,0.48778496877441513,2516601162,0.5709084289095212,813,here goes the list of initial alphas and betas,here goes the degree centrality vector,3628749379
True,cc9f5c0544c449fb93eb45bb8845b040,5493,0.0008524083231979094,9811,0.6324646749695645,3.371745858365192,0.6066713177310264,0.08295015412285661,5494,2.286188845760865,837,0.1523757509557619,1940,0.3531767704350992,0.6324646749695645,2192207277,0.9073366102312034,176,here goes the list of initial alphas and betas,here goes the degree centrality vector,273764489
True,031cec4b85724f3f9f008e556bb5c077,5493,0.00011074822307085369,5544,0.9757683645626875,2.8070271254323687,0.6106866173218095,0.0659682219314205,5494,2.1451589807951232,1154,0.21008556344438375,2179,0.3966866921536501,0.9757683645626875,77038713,0.6388130347715274,619,here goes the list of initial alphas and betas,here goes the degree centrality vector,1885190919
True,9eeafcdfeb5d467b87645faa88f68774,5493,0.00029029371769883955,8405,0.13782002055463494,3.9783360640815584,0.6699851012002987,0.10242146007062938,5494,2.390486595348631,773,0.14072455852903695,2639,0.4804296377207355,0.13782002055463494,427782319,0.8232295649007828,344,here goes the list of initial alphas and betas,here goes the degree centrality vector,4078597796
True,511bebed7c6a48ec971b1db46cd21a22,5493,0.00019218479912216265,1472,0.6714412420796109,3.356635718186783,0.6030965620494975,0.07982055539106639,5494,2.28369285231761,848,0.1543782996541052,1945,0.3540870198434371,0.6714412420796109,3693028630,0.6766794101583834,864,here goes the list of initial alphas and betas,here goes the degree centrality vector,1632036771
True,0be9e2773c494ddaa2ab0035f7925348,5493,0.0002241179886638409,8435,0.636299468316121,3.376479155288549,0.6060004257417139,0.07773952391873604,5494,2.29071985474924,868,0.15801929728745676,1926,0.3506280720917531,0.636299468316121,889985980,0.7629710540688148,397,here goes the list of initial alphas and betas,here goes the degree centrality vector,3905834852
